WeekStarting,Store,Brand,Quantity,logQuantity,Advert,Price,Age60,COLLEGE,INCOME,Hincome150,Large HH,Minorities,WorkingWoman,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5
6/14/1990,18,minute_maid,4928,8.502688505,0,2.62,0.272313368,0.072246456,10.39197554,0.093351946,0.097937631,0.074417144,0.313907719,1.980307092,0.666666667,1.684315129,0.154224764
6/14/1990,18,tropicana,7232,8.886270902,0,3.19,0.272313368,0.072246456,10.39197554,0.093351946,0.097937631,0.074417144,0.313907719,1.980307092,0.666666667,1.684315129,0.154224764
6/14/1990,21,dominicks,8256,9.018695488,1,1.59,0.066896458,0.17750345,10.71619397,0.123485737,0.164179104,0.105038777,0.406070931,0.267524672,1.05,1.953944431,0.602073176
6/14/1990,21,minute_maid,3136,8.050703382,0,2.62,0.066896458,0.17750345,10.71619397,0.123485737,0.164179104,0.105038777,0.406070931,0.267524672,1.05,1.953944431,0.602073176
6/14/1990,21,tropicana,2496,7.82244473,0,3.19,0.066896458,0.17750345,10.71619397,0.123485737,0.164179104,0.105038777,0.406070931,0.267524672,1.05,1.953944431,0.602073176
6/14/1990,28,dominicks,4288,8.363575703,1,1.59,0.213308785,0.233162564,10.79853422,0.445140033,0.103665655,0.055935473,0.389058524,2.912922287,1.727272727,1.820776686,0.814221001
6/14/1990,28,minute_maid,4160,8.333270353,0,2.99,0.213308785,0.233162564,10.79853422,0.445140033,0.103665655,0.055935473,0.389058524,2.912922287,1.727272727,1.820776686,0.814221001
6/14/1990,28,tropicana,5824,8.66974259,0,3.66,0.213308785,0.233162564,10.79853422,0.445140033,0.103665655,0.055935473,0.389058524,2.912922287,1.727272727,1.820776686,0.814221001
6/14/1990,32,dominicks,6400,8.764053269,1,1.59,0.254953032,0.198259861,10.67447502,0.538346427,0.080251365,0.031938514,0.344152081,6.497971979,0.52173913,3.337253941,0.365659802
6/14/1990,32,minute_maid,3264,8.090708716,0,3.17,0.254953032,0.198259861,10.67447502,0.538346427,0.080251365,0.031938514,0.344152081,6.497971979,0.52173913,3.337253941,0.365659802
6/14/1990,32,tropicana,10112,9.221478116,0,3.87,0.254953032,0.198259861,10.67447502,0.538346427,0.080251365,0.031938514,0.344152081,6.497971979,0.52173913,3.337253941,0.365659802
6/14/1990,33,dominicks,1920,7.560080465,1,1.59,0.134169965,0.419688004,10.34592726,0.862559242,0.013506356,0.130127179,0.472308288,3.129556199,2.416666667,0.867215261,0.752824617
6/14/1990,33,minute_maid,3776,8.236420527,0,3.17,0.134169965,0.419688004,10.34592726,0.862559242,0.013506356,0.130127179,0.472308288,3.129556199,2.416666667,0.867215261,0.752824617
6/14/1990,33,tropicana,8960,9.100525506,0,3.87,0.134169965,0.419688004,10.34592726,0.862559242,0.013506356,0.130127179,0.472308288,3.129556199,2.416666667,0.867215261,0.752824617
6/14/1990,40,dominicks,8576,9.056722883,1,1.59,0.1818518,0.072128605,10.55025042,0.068989386,0.126812989,0.044053067,0.306107955,1.086386161,0.4,1.28992007,0.444661211
6/14/1990,40,minute_maid,3072,8.030084094,0,2.62,0.1818518,0.072128605,10.55025042,0.068989386,0.126812989,0.044053067,0.306107955,1.086386161,0.4,1.28992007,0.444661211
6/14/1990,40,tropicana,6272,8.743850562,0,2.59,0.1818518,0.072128605,10.55025042,0.068989386,0.126812989,0.044053067,0.306107955,1.086386161,0.4,1.28992007,0.444661211
6/14/1990,44,dominicks,2432,7.796469243,1,1.59,0.190982776,0.329738388,10.86915875,0.64268521,0.116388096,0.037632074,0.340794382,6.134798707,0.615384615,1.64310311,0.539190205
6/14/1990,44,minute_maid,4224,8.348537825,0,2.99,0.190982776,0.329738388,10.86915875,0.64268521,0.116388096,0.037632074,0.340794382,6.134798707,0.615384615,1.64310311,0.539190205
6/14/1990,44,tropicana,6528,8.783855897,0,3.66,0.190982776,0.329738388,10.86915875,0.64268521,0.116388096,0.037632074,0.340794382,6.134798707,0.615384615,1.64310311,0.539190205
6/14/1990,45,dominicks,3520,8.166216269,1,1.59,0.128857348,0.280150164,10.74537796,0.342017119,0.083717204,0.087233873,0.464112624,3.158816596,1.25,2.891890631,0.887524737
6/14/1990,45,minute_maid,3776,8.236420527,0,2.62,0.128857348,0.280150164,10.74537796,0.342017119,0.083717204,0.087233873,0.464112624,3.158816596,1.25,2.891890631,0.887524737
6/14/1990,45,tropicana,6464,8.7740036,0,3.19,0.128857348,0.280150164,10.74537796,0.342017119,0.083717204,0.087233873,0.464112624,3.158816596,1.25,2.891890631,0.887524737
6/14/1990,47,dominicks,6976,8.850230966,1,1.59,0.125798297,0.140598651,10.63532646,0.335671343,0.145731588,0.120675891,0.398027021,4.910910687,2.028571429,1.967744964,0.794855358
6/14/1990,47,minute_maid,3584,8.184234774,0,2.99,0.125798297,0.140598651,10.63532646,0.335671343,0.145731588,0.120675891,0.398027021,4.910910687,2.028571429,1.967744964,0.794855358
6/14/1990,47,tropicana,3520,8.166216269,0,3.66,0.125798297,0.140598651,10.63532646,0.335671343,0.145731588,0.120675891,0.398027021,4.910910687,2.028571429,1.967744964,0.794855358
6/14/1990,48,dominicks,8960,9.100525506,1,1.59,0.097921961,0.303260384,10.75602879,0.303356282,0.07848683,0.099491703,0.459682823,4.65068687,1.615384615,2.198071182,0.904416734
6/14/1990,48,minute_maid,5056,8.528330936,0,2.99,0.097921961,0.303260384,10.75602879,0.303356282,0.07848683,0.099491703,0.459682823,4.65068687,1.615384615,2.198071182,0.904416734
6/14/1990,48,tropicana,4992,8.51559191,0,3.66,0.097921961,0.303260384,10.75602879,0.303356282,0.07848683,0.099491703,0.459682823,4.65068687,1.615384615,2.198071182,0.904416734
6/14/1990,49,dominicks,10304,9.240287448,1,1.59,0.187473187,0.319949969,10.80675383,0.431708991,0.10247191,0.038352638,0.346411721,3.439418592,2.272727273,1.807235771,0.920568958
6/14/1990,49,minute_maid,1984,7.592870288,0,2.99,0.187473187,0.319949969,10.80675383,0.431708991,0.10247191,0.038352638,0.346411721,3.439418592,2.272727273,1.807235771,0.920568958
6/14/1990,49,tropicana,3712,8.219326094,0,3.66,0.187473187,0.319949969,10.80675383,0.431708991,0.10247191,0.038352638,0.346411721,3.439418592,2.272727273,1.807235771,0.920568958
6/14/1990,50,dominicks,5696,8.647519453,1,1.59,0.153357376,0.128764278,10.58930796,0.240180587,0.111798396,0.07092564,0.3242127,2.767046304,0.727272727,1.939328534,0.470972765
6/14/1990,50,minute_maid,2560,7.847762538,0,2.62,0.153357376,0.128764278,10.58930796,0.240180587,0.111798396,0.07092564,0.3242127,2.767046304,0.727272727,1.939328534,0.470972765
6/14/1990,50,tropicana,4352,8.378390789,0,3.19,0.153357376,0.128764278,10.58930796,0.240180587,0.111798396,0.07092564,0.3242127,2.767046304,0.727272727,1.939328534,0.470972765
6/14/1990,51,dominicks,7360,8.903815212,1,1.59,0.176159718,0.171916711,10.62083942,0.316889001,0.130340815,0.025425719,0.313189796,2.102553804,1.25,2.226766425,0.310202569
6/14/1990,51,minute_maid,3840,8.253227646,0,2.99,0.176159718,0.171916711,10.62083942,0.316889001,0.130340815,0.025425719,0.313189796,2.102553804,1.25,2.226766425,0.310202569
6/14/1990,51,tropicana,3840,8.253227646,0,3.66,0.176159718,0.171916711,10.62083942,0.316889001,0.130340815,0.025425719,0.313189796,2.102553804,1.25,2.226766425,0.310202569
6/14/1990,52,dominicks,4864,8.489616424,1,1.59,0.152241195,0.372927296,11.05101698,0.727728684,0.101976511,0.084898613,0.393476864,4.793439152,1.055555556,2.533671515,0.334511569
6/14/1990,52,minute_maid,5120,8.540909718,0,3.17,0.152241195,0.372927296,11.05101698,0.727728684,0.101976511,0.084898613,0.393476864,4.793439152,1.055555556,2.533671515,0.334511569
6/14/1990,52,tropicana,15552,9.651944527,0,3.87,0.152241195,0.372927296,11.05101698,0.727728684,0.101976511,0.084898613,0.393476864,4.793439152,1.055555556,2.533671515,0.334511569
6/14/1990,53,dominicks,9280,9.135616826,1,1.59,0.300278681,0.2703835,10.60000405,0.441323063,0.113686757,0.065722248,0.312635693,10.45970992,1,2.132004658,0.332950694
6/14/1990,53,minute_maid,7168,8.877381955,0,3.17,0.300278681,0.2703835,10.60000405,0.441323063,0.113686757,0.065722248,0.312635693,10.45970992,1,2.132004658,0.332950694
6/14/1990,53,tropicana,16768,9.727227587,0,3.87,0.300278681,0.2703835,10.60000405,0.441323063,0.113686757,0.065722248,0.312635693,10.45970992,1,2.132004658,0.332950694
6/14/1990,54,dominicks,1984,7.592870288,1,1.59,0.090222278,0.421125644,10.91089788,0.646023263,0.103522408,0.046640859,0.43671875,4.899564267,1.333333333,1.963412365,0.645830051
6/14/1990,54,minute_maid,4032,8.30201781,0,2.99,0.090222278,0.421125644,10.91089788,0.646023263,0.103522408,0.046640859,0.43671875,4.899564267,1.333333333,1.963412365,0.645830051
6/14/1990,54,tropicana,7552,8.929567708,0,3.66,0.090222278,0.421125644,10.91089788,0.646023263,0.103522408,0.046640859,0.43671875,4.899564267,1.333333333,1.963412365,0.645830051
6/14/1990,56,dominicks,5248,8.565602331,1,1.59,0.192888549,0.237550719,10.83182543,0.578125,0.105927922,0.041356019,0.362168183,4.865720568,0.533333333,2.998578338,0.496126662
6/14/1990,56,minute_maid,1920,7.560080465,0,2.99,0.192888549,0.237550719,10.83182543,0.578125,0.105927922,0.041356019,0.362168183,4.865720568,0.533333333,2.998578338,0.496126662
6/14/1990,56,tropicana,6144,8.723231275,0,3.66,0.192888549,0.237550719,10.83182543,0.578125,0.105927922,0.041356019,0.362168183,4.865720568,0.533333333,2.998578338,0.496126662
6/14/1990,59,dominicks,2240,7.714231145,1,1.59,0.110818913,0.233036093,10.7150398,0.292651757,0.140676118,0.024246568,0.390696107,0.217274596,1,3.331154049,0.395539036
6/14/1990,59,minute_maid,2112,7.655390645,0,2.62,0.110818913,0.233036093,10.7150398,0.292651757,0.140676118,0.024246568,0.390696107,0.217274596,1,3.331154049,0.395539036
6/14/1990,59,tropicana,4864,8.489616424,0,3.19,0.110818913,0.233036093,10.7150398,0.292651757,0.140676118,0.024246568,0.390696107,0.217274596,1,3.331154049,0.395539036
6/14/1990,62,dominicks,3136,8.050703382,1,1.59,0.222534262,0.517760337,11.23619652,0.916699488,0.103979265,0.026510896,0.322765158,5.452685258,0.705882353,2.184049779,0.201722445
6/14/1990,62,minute_maid,4672,8.449342525,0,3.17,0.222534262,0.517760337,11.23619652,0.916699488,0.103979265,0.026510896,0.322765158,5.452685258,0.705882353,2.184049779,0.201722445
6/14/1990,62,tropicana,11776,9.373818841,0,3.87,0.222534262,0.517760337,11.23619652,0.916699488,0.103979265,0.026510896,0.322765158,5.452685258,0.705882353,2.184049779,0.201722445
6/14/1990,64,dominicks,8960,9.100525506,1,1.59,0.141992021,0.16082131,10.60581744,0.093860685,0.135339885,0.070034198,0.391294542,3.503787688,1.923076923,1.939224403,0.560240328
6/14/1990,64,minute_maid,3520,8.166216269,0,2.62,0.141992021,0.16082131,10.60581744,0.093860685,0.135339885,0.070034198,0.391294542,3.503787688,1.923076923,1.939224403,0.560240328
6/14/1990,64,tropicana,3008,8.009030685,0,3.19,0.141992021,0.16082131,10.60581744,0.093860685,0.135339885,0.070034198,0.391294542,3.503787688,1.923076923,1.939224403,0.560240328
6/14/1990,67,dominicks,4608,8.435549202,1,1.59,0.210272984,0.284394654,10.79695991,0.376326075,0.101871469,0.050539779,0.385157627,1.63276453,1.785714286,1.929939975,1.143366607
6/14/1990,67,minute_maid,3200,8.070906089,0,2.62,0.210272984,0.284394654,10.79695991,0.376326075,0.101871469,0.050539779,0.385157627,1.63276453,1.785714286,1.929939975,1.143366607
6/14/1990,67,tropicana,5312,8.577723691,0,3.19,0.210272984,0.284394654,10.79695991,0.376326075,0.101871469,0.050539779,0.385157627,1.63276453,1.785714286,1.929939975,1.143366607
6/14/1990,68,dominicks,7168,8.877381955,1,1.59,0.181417756,0.159721511,10.1883657,0.218654434,0.108476376,0.220991053,0.330539657,6.650601624,1.538461538,1.626191859,0.125092069
6/14/1990,68,minute_maid,3712,8.219326094,0,3.17,0.181417756,0.159721511,10.1883657,0.218654434,0.108476376,0.220991053,0.330539657,6.650601624,1.538461538,1.626191859,0.125092069
6/14/1990,68,tropicana,7872,8.971067439,0,3.87,0.181417756,0.159721511,10.1883657,0.218654434,0.108476376,0.220991053,0.330539657,6.650601624,1.538461538,1.626191859,0.125092069
6/14/1990,70,dominicks,5376,8.589699882,1,1.59,0.190235804,0.165669605,10.41235125,0.049271137,0.110542664,0.162860821,0.32772939,3.909329477,0.5,3.527768437,0.367773151
6/14/1990,70,minute_maid,5184,8.553332238,0,2.62,0.190235804,0.165669605,10.41235125,0.049271137,0.110542664,0.162860821,0.32772939,3.909329477,0.5,3.527768437,0.367773151
6/14/1990,70,tropicana,8000,8.987196821,0,2.59,0.190235804,0.165669605,10.41235125,0.049271137,0.110542664,0.162860821,0.32772939,3.909329477,0.5,3.527768437,0.367773151
6/14/1990,71,dominicks,17856,9.790094865,1,1.59,0.26807087,0.159588077,10.40483843,0.163882428,0.075013729,0.074828009,0.303101737,6.673879403,1.45,1.818358986,0.266474174
6/14/1990,71,minute_maid,1984,7.592870288,0,3.17,0.26807087,0.159588077,10.40483843,0.163882428,0.075013729,0.074828009,0.303101737,6.673879403,1.45,1.818358986,0.266474174
6/14/1990,71,tropicana,5888,8.68067166,0,3.87,0.26807087,0.159588077,10.40483843,0.163882428,0.075013729,0.074828009,0.303101737,6.673879403,1.45,1.818358986,0.266474174
6/14/1990,72,dominicks,9216,9.128696383,1,1.59,0.283727688,0.268724553,10.71219307,0.571315163,0.101522843,0.04593884,0.331130976,3.002118069,0.857142857,1.696152707,0.644907796
6/14/1990,72,minute_maid,4096,8.317766167,0,3.17,0.283727688,0.268724553,10.71219307,0.571315163,0.101522843,0.04593884,0.331130976,3.002118069,0.857142857,1.696152707,0.644907796
6/14/1990,72,tropicana,11264,9.329367078,0,3.87,0.283727688,0.268724553,10.71219307,0.571315163,0.101522843,0.04593884,0.331130976,3.002118069,0.857142857,1.696152707,0.644907796
6/14/1990,73,dominicks,21312,9.967025573,1,1.59,0.257450782,0.07305396,10.61496569,0.005144033,0.135340763,0.109213291,0.292748225,2.584605038,1.5,3.228630183,0.18318752
6/14/1990,73,minute_maid,6976,8.850230966,0,2.62,0.257450782,0.07305396,10.61496569,0.005144033,0.135340763,0.109213291,0.292748225,2.584605038,1.5,3.228630183,0.18318752
6/14/1990,73,tropicana,12992,9.472089062,0,3.19,0.257450782,0.07305396,10.61496569,0.005144033,0.135340763,0.109213291,0.292748225,2.584605038,1.5,3.228630183,0.18318752
6/14/1990,75,dominicks,9600,9.169518378,1,1.59,0.207699493,0.219548453,9.867082871,0.496,0.063964709,0.415999466,0.315583259,7.192666501,2.230769231,1.375126442,0.703181889
6/14/1990,75,minute_maid,4096,8.317766167,0,3.17,0.207699493,0.219548453,9.867082871,0.496,0.063964709,0.415999466,0.315583259,7.192666501,2.230769231,1.375126442,0.703181889
6/14/1990,75,tropicana,7872,8.971067439,0,3.87,0.207699493,0.219548453,9.867082871,0.496,0.063964709,0.415999466,0.315583259,7.192666501,2.230769231,1.375126442,0.703181889
6/14/1990,76,dominicks,13120,9.481893063,1,1.59,0.149192423,0.087711787,10.1406129,0.096330275,0.144373905,0.425324028,0.296352584,3.558380317,0.909090909,1.07563146,0.214416531
6/14/1990,76,minute_maid,5312,8.577723691,0,2.62,0.149192423,0.087711787,10.1406129,0.096330275,0.144373905,0.425324028,0.296352584,3.558380317,0.909090909,1.07563146,0.214416531
6/14/1990,76,tropicana,8128,9.00307017,0,3.19,0.149192423,0.087711787,10.1406129,0.096330275,0.144373905,0.425324028,0.296352584,3.558380317,0.909090909,1.07563146,0.214416531
6/14/1990,77,dominicks,8192,9.010913347,1,1.59,0.10110045,0.376871097,10.98312087,0.624113475,0.118093174,0.073507887,0.414163823,1.875487675,1.176470588,2.510313339,0.554352329
6/14/1990,77,minute_maid,6272,8.743850562,0,2.62,0.10110045,0.376871097,10.98312087,0.624113475,0.118093174,0.073507887,0.414163823,1.875487675,1.176470588,2.510313339,0.554352329
6/14/1990,77,tropicana,9728,9.182763604,0,3.19,0.10110045,0.376871097,10.98312087,0.624113475,0.118093174,0.073507887,0.414163823,1.875487675,1.176470588,2.510313339,0.554352329
6/14/1990,78,dominicks,7040,8.859363449,1,1.59,0.111947994,0.314432275,10.95917494,0.528312901,0.111221204,0.056086079,0.423952262,0.132096821,1.142857143,1.704244878,0.515669276
6/14/1990,78,minute_maid,4800,8.476371197,0,2.62,0.111947994,0.314432275,10.95917494,0.528312901,0.111221204,0.056086079,0.423952262,0.132096821,1.142857143,1.704244878,0.515669276
6/14/1990,78,tropicana,5632,8.636219898,0,3.19,0.111947994,0.314432275,10.95917494,0.528312901,0.111221204,0.056086079,0.423952262,0.132096821,1.142857143,1.704244878,0.515669276
6/14/1990,80,dominicks,16000,9.680344001,1,1.59,0.152691263,0.304465687,10.90950929,0.548122392,0.099890045,0.041910238,0.403603604,0.323594391,0.5,1.755245053,0.356535884
6/14/1990,80,minute_maid,9984,9.208739091,0,2.62,0.152691263,0.304465687,10.90950929,0.548122392,0.099890045,0.041910238,0.403603604,0.323594391,0.5,1.755245053,0.356535884
6/14/1990,80,tropicana,21376,9.970024076,0,3.19,0.152691263,0.304465687,10.90950929,0.548122392,0.099890045,0.041910238,0.403603604,0.323594391,0.5,1.755245053,0.356535884
6/14/1990,81,dominicks,4864,8.489616424,1,1.59,0.181118938,0.234201612,10.71993585,0.478846154,0.088337065,0.073961623,0.42954279,3.768907476,0.791666667,1.132215571,0.379390304
6/14/1990,81,minute_maid,4992,8.51559191,0,2.99,0.181118938,0.234201612,10.71993585,0.478846154,0.088337065,0.073961623,0.42954279,3.768907476,0.791666667,1.132215571,0.379390304
6/14/1990,81,tropicana,6848,8.831711918,0,3.66,0.181118938,0.234201612,10.71993585,0.478846154,0.088337065,0.073961623,0.42954279,3.768907476,0.791666667,1.132215571,0.379390304
6/14/1990,83,dominicks,22720,10.03100087,1,1.59,0.200834686,0.145984905,10.45607873,0.050756901,0.098153547,0.107628101,0.330632306,1.346800846,1.6,3.901358126,0.261860719
6/14/1990,83,minute_maid,4416,8.392989588,0,2.62,0.200834686,0.145984905,10.45607873,0.050756901,0.098153547,0.107628101,0.330632306,1.346800846,1.6,3.901358126,0.261860719
6/14/1990,83,tropicana,6016,8.702177866,0,3.19,0.200834686,0.145984905,10.45607873,0.050756901,0.098153547,0.107628101,0.330632306,1.346800846,1.6,3.901358126,0.261860719
6/14/1990,84,dominicks,1984,7.592870288,1,1.59,0.122100005,0.188094318,10.76561773,0.491441083,0.161592506,0.02963639,0.346358237,0.966161669,1.684210526,1.582358998,0.618634025
6/14/1990,84,minute_maid,3840,8.253227646,0,2.99,0.122100005,0.188094318,10.76561773,0.491441083,0.161592506,0.02963639,0.346358237,0.966161669,1.684210526,1.582358998,0.618634025
6/14/1990,84,tropicana,5824,8.66974259,0,3.66,0.122100005,0.188094318,10.76561773,0.491441083,0.161592506,0.02963639,0.346358237,0.966161669,1.684210526,1.582358998,0.618634025
6/14/1990,86,dominicks,14784,9.601300794,1,1.59,0.138756374,0.096763919,10.08897077,0.21005386,0.118656482,0.427866425,0.293206793,2.038235325,0.952380952,1.165745204,0.460779411
6/14/1990,86,minute_maid,3712,8.219326094,0,2.62,0.138756374,0.096763919,10.08897077,0.21005386,0.118656482,0.427866425,0.293206793,2.038235325,0.952380952,1.165745204,0.460779411
6/14/1990,86,tropicana,7552,8.929567708,0,3.19,0.138756374,0.096763919,10.08897077,0.21005386,0.118656482,0.427866425,0.293206793,2.038235325,0.952380952,1.165745204,0.460779411
6/14/1990,88,dominicks,5440,8.60153434,1,1.59,0.160414212,0.15163275,10.54980515,0.18957346,0.13516767,0.142928009,0.401899961,4.981954638,1.6,2.087538672,0.489796498
6/14/1990,88,minute_maid,4096,8.317766167,0,2.99,0.160414212,0.15163275,10.54980515,0.18957346,0.13516767,0.142928009,0.401899961,4.981954638,1.6,2.087538672,0.489796498
6/14/1990,88,tropicana,4992,8.51559191,0,3.66,0.160414212,0.15163275,10.54980515,0.18957346,0.13516767,0.142928009,0.401899961,4.981954638,1.6,2.087538672,0.489796498
6/14/1990,89,dominicks,10496,9.258749511,1,1.59,0.205811359,0.053349435,10.30811898,0.00250941,0.158335448,0.353053696,0.297890415,7.139074251,1.526315789,1.734594238,0.232061895
6/14/1990,89,minute_maid,2752,7.920083199,0,2.99,0.205811359,0.053349435,10.30811898,0.00250941,0.158335448,0.353053696,0.297890415,7.139074251,1.526315789,1.734594238,0.232061895
6/14/1990,89,tropicana,4608,8.435549202,0,3.66,0.205811359,0.053349435,10.30811898,0.00250941,0.158335448,0.353053696,0.297890415,7.139074251,1.526315789,1.734594238,0.232061895
6/14/1990,90,dominicks,10112,9.221478116,1,1.59,0.225219573,0.050193454,10.5046565,0.005700872,0.124328331,0.268367489,0.244462674,12.84014961,2.461538462,4.107901798,0.370342571
6/14/1990,90,minute_maid,3392,8.129174997,0,2.99,0.225219573,0.050193454,10.5046565,0.005700872,0.124328331,0.268367489,0.244462674,12.84014961,2.461538462,4.107901798,0.370342571
6/14/1990,90,tropicana,2688,7.896552702,0,3.66,0.225219573,0.050193454,10.5046565,0.005700872,0.124328331,0.268367489,0.244462674,12.84014961,2.461538462,4.107901798,0.370342571
6/14/1990,91,dominicks,3648,8.201934351,1,1.59,0.255730611,0.144310113,10.53844932,0.144424674,0.108284634,0.024680506,0.289097744,6.292594104,2.571428571,2.089837391,0.681790161
6/14/1990,91,minute_maid,3328,8.110126802,0,2.99,0.255730611,0.144310113,10.53844932,0.144424674,0.108284634,0.024680506,0.289097744,6.292594104,2.571428571,2.089837391,0.681790161
6/14/1990,91,tropicana,4736,8.462948177,0,3.66,0.255730611,0.144310113,10.53844932,0.144424674,0.108284634,0.024680506,0.289097744,6.292594104,2.571428571,2.089837391,0.681790161
6/14/1990,92,dominicks,3840,8.253227646,1,1.59,0.137827632,0.27012665,10.65780038,0.134417808,0.15049505,0.375388716,0.323033209,3.764544229,2.25,1.591835871,0.348654011
6/14/1990,92,minute_maid,4160,8.333270353,0,2.99,0.137827632,0.27012665,10.65780038,0.134417808,0.15049505,0.375388716,0.323033209,3.764544229,2.25,1.591835871,0.348654011
6/14/1990,92,tropicana,5312,8.577723691,0,3.66,0.137827632,0.27012665,10.65780038,0.134417808,0.15049505,0.375388716,0.323033209,3.764544229,2.25,1.591835871,0.348654011
6/14/1990,93,dominicks,5504,8.61323038,1,1.59,0.142390194,0.363016383,10.36719012,0.491839763,0.072001002,0.347395301,0.420637376,13.1902194,0.666666667,1.331641281,0.222243272
6/14/1990,93,minute_maid,3584,8.184234774,0,3.17,0.142390194,0.363016383,10.36719012,0.491839763,0.072001002,0.347395301,0.420637376,13.1902194,0.666666667,1.331641281,0.222243272
6/14/1990,93,tropicana,11264,9.329367078,0,3.87,0.142390194,0.363016383,10.36719012,0.491839763,0.072001002,0.347395301,0.420637376,13.1902194,0.666666667,1.331641281,0.222243272
6/14/1990,94,dominicks,17536,9.77201119,1,1.59,0.103002197,0.229390404,10.7445158,0.367446809,0.128111377,0.059311691,0.402313223,3.960019335,1.494736842,1.804932958,0.42732801
6/14/1990,94,minute_maid,4864,8.489616424,0,2.62,0.103002197,0.229390404,10.7445158,0.367446809,0.128111377,0.059311691,0.402313223,3.960019335,1.494736842,1.804932958,0.42732801
6/14/1990,94,tropicana,5248,8.565602331,0,3.19,0.103002197,0.229390404,10.7445158,0.367446809,0.128111377,0.059311691,0.402313223,3.960019335,1.494736842,1.804932958,0.42732801
6/14/1990,97,dominicks,5632,8.636219898,1,1.59,0.142433234,0.178182783,10.48374595,0.135732648,0.139324117,0.233612085,0.390218878,16.73439396,1.1875,2.520728232,0.271672959
6/14/1990,97,minute_maid,2496,7.82244473,0,2.99,0.142433234,0.178182783,10.48374595,0.135732648,0.139324117,0.233612085,0.390218878,16.73439396,1.1875,2.520728232,0.271672959
6/14/1990,97,tropicana,2688,7.896552702,0,3.66,0.142433234,0.178182783,10.48374595,0.135732648,0.139324117,0.233612085,0.390218878,16.73439396,1.1875,2.520728232,0.271672959
6/14/1990,101,dominicks,15360,9.639522007,1,1.59,0.225035218,0.174741859,10.65993812,0.354573672,0.096042271,0.087422017,0.390065147,4.849622717,0.5,2.200317948,0.342081421
